309	0.022600
310	0.021800
311	0.024300
312	0.025100
313	0.027300
314	0.024700
315	0.025000
316	0.033900
317	0.028600
318	0.035000
319	0.020200
320	0.026200
321	0.043700
322	0.026300
323	0.038500
324	0.036000
325	0.025900
326	0.028800
327	0.025100
328	0.025800
329	0.026000
330	0.033000
331	0.022000
332	0.027200
333	0.030000
334	0.022400
335	0.023600
336	0.029300
337	0.029100
338	0.024700
339	0.020400
340	0.024400
341	0.027400
342	0.024000
343	0.032200
344	0.030400
345	0.022800
346	0.025200
347	0.036800
348	0.034600
349	0.033300
350	0.033500
351	0.035700
352	0.026900
353	0.032700
354	0.024500
355	0.032700
356	0.032600
357	0.031300
358	0.030200
359	0.020800
360	0.030500
361	0.023800
362	0.020600
363	0.025200
364	0.030600
365	0.025300
366	0.039100
367	0.028600
368	0.027500
369	0.037400
370	0.022400
371	0.022100
372	0.036900
373	0.022600
374	0.034800
375	0.022300
376	0.035400
377	0.031000
378	0.022900
379	0.020200
380	0.024800
381	0.023300
382	0.027700
383	0.036000
384	0.035100
385	0.038600
386	0.030900
387	0.027000
388	0.027400
389	0.025600
390	0.025400
391	0.022100
392	0.027800
393	0.026400
394	0.017500
395	0.025300
396	0.026000
397	0.028200
398	0.032300
399	0.028900
400	0.024100
401	0.025500
402	0.026400
403	0.026700
404	0.034300
405	0.025400
406	0.025300
407	0.020300
408	0.019600
409	0.026000
410	0.036300
411	0.024900
412	0.018900
413	0.024700
414	0.028800
415	0.028100
416	0.021100
417	0.020800
418	0.017300
419	0.026500
420	0.034800
421	0.031800
422	0.025700
423	0.031200
424	0.020400
425	0.030300
426	0.028500
427	0.026900
428	0.032300
429	0.026200
430	0.021100
431	0.026600
432	0.029700
433	0.022300
434	0.032700
435	0.025000
436	0.022200
437	0.034000
438	0.045400
439	0.030600
440	0.024400
441	0.034300
442	0.025800
443	0.021500
444	0.023300
445	0.021600
446	0.022300
447	0.028000
448	0.025700
449	0.022100
450	0.026300
451	0.038000
452	0.025500
453	0.021000
454	0.023100
455	0.023800
456	0.026800
457	0.018700
458	0.026000
459	0.027500
460	0.019700
461	0.027600
462	0.026500
463	0.026300
464	0.030300
465	0.028700
466	0.022000
467	0.030700
468	0.030900
469	0.027800
470	0.024000
471	0.037700
472	0.032400
473	0.023100
474	0.039000
475	0.025000
476	0.021700
477	0.023800
478	0.026100
479	0.025100
480	0.023700
481	0.024700
482	0.026200
483	0.031100
484	0.026600
485	0.027600
486	0.024400
487	0.027300
488	0.027800
489	0.031400
490	0.020200
491	0.021500
492	0.023100
493	0.035100
494	0.034300
495	0.023800
496	0.022900
497	0.029900
498	0.021900
499	0.028900
500	0.025800
501	0.019700
502	0.026700
503	0.033200
504	0.021700
505	0.033200
506	0.023100
507	0.020700
508	0.026900
509	0.029600
510	0.024600
511	0.028900
512	0.029000
513	0.029700
514	0.018600
515	0.022800
516	0.022800
517	0.024700
518	0.027300
519	0.026900
520	0.024600
521	0.031400
522	0.025800
523	0.019700
524	0.034800
525	0.022000
526	0.022300
527	0.028800
528	0.022400
529	0.028100
530	0.017300
531	0.021000
532	0.020900
533	0.024900
534	0.022400
535	0.032300
536	0.023000
537	0.024000
538	0.022000
539	0.024800
540	0.022200
541	0.023000
542	0.028200
543	0.022100
544	0.027000
545	0.029500
546	0.026400
547	0.034500
548	0.030600
549	0.033500
550	0.026900
551	0.016200
552	0.020500
553	0.021700
554	0.018200
555	0.021900
556	0.033500
557	0.024000
558	0.017300
559	0.020600
560	0.025800
561	0.026700
562	0.029200
563	0.022600
564	0.028100
565	0.020100
566	0.022500
567	0.023200
568	0.025800
569	0.019800
570	0.018600
571	0.024700
572	0.026500
573	0.027300
574	0.029400
575	0.019300
576	0.024700
577	0.025000
578	0.023600
579	0.024000
580	0.025000
581	0.022700
582	0.024600
583	0.034100
584	0.022700
585	0.022900
586	0.021900
587	0.028700
588	0.021500
589	0.023900
590	0.031600
591	0.018800
592	0.032500
593	0.036900
594	0.020200
595	0.016700
596	0.026300
597	0.018900
598	0.020400
599	0.022800
600	0.018000
601	0.029500
602	0.028900
603	0.018200
604	0.024800
605	0.025700
606	0.023400
607	0.026300
608	0.018200
609	0.028000
610	0.030700
611	0.023300
612	0.024700
613	0.035400
614	0.028600
615	0.017300
616	0.022400
617	0.020200
618	0.023800
619	0.026400
620	0.016900
621	0.022900
622	0.023700
623	0.024300
624	0.029100
625	0.022200
626	0.016600
627	0.023300
628	0.023600
629	0.023400
630	0.020800
631	0.019500
632	0.024100
633	0.027400
634	0.034400
635	0.016100
636	0.027200
637	0.029400
638	0.021500
639	0.024200
640	0.035200
641	0.022200
642	0.027000
643	0.020100
644	0.023300
645	0.022900
646	0.022700
647	0.021300
648	0.018700
649	0.025000
650	0.030900
651	0.023400
652	0.027700
653	0.031900
654	0.021200
655	0.025100
656	0.019300
657	0.032000
658	0.031300
659	0.025000
660	0.021500
661	0.019000
662	0.020700
663	0.025700
664	0.031700
665	0.022300
666	0.027200
667	0.026800
668	0.020700
669	0.017000
670	0.028300
671	0.023700
672	0.037000
673	0.033100
674	0.024000
675	0.026500
676	0.019700
677	0.026400
678	0.028800
679	0.022600
680	0.031100
681	0.029700
682	0.022200
683	0.027300
684	0.022800
685	0.022400
686	0.022100
687	0.030200
688	0.020400
689	0.016900
690	0.021900
691	0.026500
692	0.021100
693	0.020300
694	0.020000
695	0.016200
696	0.021800
697	0.022900
698	0.024400
699	0.023200
700	0.024000
701	0.034300
702	0.026300
703	0.030600
704	0.030900
705	0.021600
706	0.017700
707	0.021000
708	0.024100
709	0.018200
710	0.020100
711	0.023800
712	0.027300
713	0.037700
714	0.027400
715	0.024200
716	0.022300
717	0.024900
718	0.025300
719	0.032100
720	0.022500
721	0.028800
722	0.026300
723	0.028100
724	0.034000
725	0.024100
726	0.022000
727	0.027900
728	0.024500
729	0.023100
730	0.024300
731	0.022600
732	0.020500
733	0.027700
734	0.021700
735	0.028600
736	0.028700
737	0.030300
738	0.024900
739	0.023600
740	0.021300
741	0.025700
742	0.020000
743	0.023400
744	0.025600
745	0.029400
746	0.017800
747	0.020100
748	0.021600
749	0.019600
750	0.037900
751	0.021700
752	0.028400
753	0.022200
754	0.020900
755	0.020900
756	0.025600
757	0.018700
758	0.025100
759	0.033600
760	0.022600
761	0.013900
762	0.021200
763	0.025000
764	0.027400
765	0.020100
766	0.030700
767	0.027000
768	0.030600
769	0.020700
770	0.022200
771	0.024700
772	0.021700
773	0.023600
774	0.020200
775	0.034600
776	0.020900
777	0.025200
778	0.024100
779	0.018300
780	0.020600
781	0.029100
782	0.026300
783	0.025700
784	0.029400
785	0.033600
786	0.024300
787	0.022800
788	0.027800
789	0.020600
790	0.028500
791	0.023100
792	0.018500
793	0.030800
794	0.030600
795	0.018700
796	0.028900
797	0.031100
798	0.039100
799	0.019300
800	0.022100
801	0.021900
802	0.026100
803	0.022900
804	0.021200
805	0.018900
806	0.023800
807	0.021000
808	0.028100
809	0.019800
810	0.020900
811	0.022200
812	0.020300
813	0.024800
814	0.020700
815	0.016200
816	0.023600
817	0.014600
818	0.022700
819	0.020900
820	0.018600
821	0.028500
822	0.030000
823	0.017400
824	0.013300
825	0.032200
826	0.029700
827	0.023500
828	0.030400
829	0.029000
830	0.019800
831	0.027100
832	0.025600
833	0.027700
834	0.017000
835	0.026800
836	0.024100
837	0.031000
838	0.023000
839	0.019800
840	0.022000
841	0.026800
842	0.021800
843	0.026900
844	0.018900
845	0.022700
846	0.031400
847	0.018600
848	0.036600
849	0.034000
850	0.021600
851	0.021800
852	0.016500
853	0.020800
854	0.021700
855	0.020800
856	0.024600
857	0.027900
858	0.025200
859	0.022500
860	0.025200
861	0.018300
862	0.019400
863	0.026200
864	0.025300
865	0.034200
866	0.025000
867	0.023700
868	0.022200
869	0.032100
870	0.022200
871	0.018700
872	0.021500
873	0.028200
874	0.019100
875	0.017100
876	0.017500
877	0.027400
878	0.030200
879	0.020300
880	0.025300
881	0.029800
882	0.024200
883	0.023900
884	0.031800
885	0.021000
886	0.030700
887	0.019500
888	0.023700
889	0.025000
890	0.024700
891	0.024600
892	0.022500
893	0.029400
894	0.022500
895	0.026600
896	0.021900
897	0.029100
898	0.028600
899	0.027000
900	0.029800
901	0.020800
902	0.016300
903	0.020500
904	0.021900
905	0.027500
906	0.020700
907	0.022500
908	0.025700
909	0.028400
910	0.024000
911	0.029200
912	0.016900
913	0.022000
914	0.026000
915	0.021900
916	0.014700
917	0.016200
918	0.024700
919	0.022300
920	0.027200
921	0.020100
922	0.022700
923	0.021600
924	0.024500
925	0.024600
926	0.025300
927	0.030200
928	0.024500
929	0.024800
930	0.017800
931	0.020100
932	0.023800
933	0.021100
934	0.023100
935	0.030300
936	0.024400
937	0.027600
938	0.020900
939	0.022100
940	0.026900
941	0.020700
942	0.028800
943	0.028300
944	0.022500
945	0.023300
946	0.021700
947	0.026300
948	0.017300
949	0.020800
950	0.018800
951	0.023800
952	0.019600
953	0.017100
954	0.027100
955	0.034000
956	0.022600
957	0.024000
958	0.017600
959	0.020600
960	0.025700
961	0.033100
962	0.028800
963	0.027800
964	0.018100
965	0.024400
966	0.021200
967	0.029000
968	0.025500
969	0.025900
970	0.023600
971	0.022200
972	0.026500
973	0.034000
974	0.026500
975	0.023700
976	0.025100
977	0.016500
978	0.024200
979	0.020900
980	0.025100
981	0.017200
982	0.022900
983	0.019000
984	0.022800
985	0.021600
986	0.023100
987	0.029800
988	0.019200
989	0.023800
990	0.022700
991	0.018400
992	0.024400
993	0.026100
994	0.028900
995	0.019300
996	0.029100
997	0.030800
998	0.025400
999	0.022300
1000	0.017500
1001	0.017200
1002	0.031300
1003	0.026900
1004	0.019200
1005	0.023800
1006	0.017300
1007	0.030000
1008	0.017900
1009	0.024300
1010	0.026800
1011	0.024600
1012	0.025600
1013	0.030600
1014	0.022500
1015	0.029000
1016	0.026000
1017	0.033200
1018	0.024100
1019	0.020300
1020	0.026700
1021	0.021400
1022	0.020600
1023	0.023600
1024	0.020600
1025	0.023100
1026	0.027100
1027	0.018800
1028	0.030500
1029	0.021300
1030	0.026100
1031	0.024700
1032	0.022400
1033	0.017900
1034	0.020500
1035	0.024900
1036	0.023900
1037	0.028000
1038	0.030200
1039	0.025400
1040	0.025500
1041	0.022100
1042	0.022900
1043	0.022100
1044	0.022900
1045	0.028000
1046	0.026000
1047	0.019200
1048	0.026200
1049	0.029900
1050	0.020400
1051	0.017900
1052	0.025300
1053	0.012300
1054	0.020700
1055	0.030000
1056	0.022100
1057	0.019900
1058	0.022200
1059	0.026600
1060	0.020000
1061	0.024100
1062	0.027800
1063	0.023900
1064	0.027400
1065	0.020300
1066	0.031300
1067	0.022000
1068	0.029200
1069	0.018500
1070	0.018800
1071	0.019200
1072	0.017300
1073	0.028500
1074	0.031500
1075	0.031800
1076	0.024400
1077	0.020900
1078	0.021700
1079	0.023400
1080	0.027300
1081	0.021700
1082	0.020000
1083	0.018300
1084	0.021800
1085	0.020800
1086	0.022100
1087	0.020300
1088	0.022800
1089	0.019000
1090	0.021900
1091	0.025000
1092	0.023000
1093	0.026900
1094	0.015000
1095	0.027900
1096	0.026800
1097	0.021200
1098	0.023900
1099	0.027300
1100	0.020400
1101	0.015700
1102	0.018000
1103	0.021800
1104	0.030200
1105	0.020600
1106	0.016200
1107	0.017900
1108	0.017100
1109	0.022700
1110	0.024800
1111	0.019300
1112	0.036000
1113	0.023300
1114	0.028500
1115	0.023400
1116	0.024200
1117	0.031100
1118	0.033100
1119	0.019900
1120	0.033000
1121	0.025100
1122	0.018800
1123	0.027800
1124	0.024800
1125	0.023300
1126	0.018700
1127	0.018100
1128	0.023300
1129	0.025900
1130	0.015400
1131	0.029000
1132	0.031600
1133	0.026300
1134	0.023700
1135	0.013900
1136	0.019900
1137	0.025200
1138	0.021900
1139	0.018900
1140	0.018900
1141	0.022700
1142	0.017000
1143	0.015000
1144	0.033500
1145	0.030300
1146	0.018900
1147	0.022800
1148	0.022600
1149	0.024200
1150	0.031700
1151	0.023400
1152	0.025700
1153	0.018300
1154	0.025100
1155	0.022700
1156	0.021500
1157	0.025500
1158	0.020800
1159	0.027100
1160	0.016400
1161	0.031600
1162	0.021100
1163	0.021800
1164	0.016900
1165	0.031300
1166	0.025600
1167	0.024300
1168	0.025600
1169	0.019100
1170	0.028700
1171	0.030600
1172	0.020300
1173	0.025300
1174	0.023000
1175	0.035000
1176	0.024900
1177	0.019400
1178	0.023600
1179	0.020000
1180	0.029300
1181	0.023700
1182	0.025800
1183	0.023500
1184	0.021200
1185	0.040600
1186	0.018200
1187	0.023500
1188	0.027300
1189	0.028400
1190	0.026400
1191	0.024700
1192	0.020300
1193	0.022700
1194	0.020300
1195	0.026300
1196	0.017100
1197	0.027200
1198	0.021400
1199	0.020800
1200	0.019400
1201	0.024800
1202	0.024500
1203	0.022700
1204	0.029300
1205	0.024700
1206	0.018400
1207	0.024000
1208	0.027600
1209	0.018100
1210	0.027000
1211	0.026500
1212	0.020500
1213	0.016800
1214	0.026000
1215	0.033600
1216	0.025600
1217	0.022800
1218	0.024300
1219	0.019500
1220	0.030300
1221	0.024200
1222	0.020800
1223	0.016200
1224	0.028400
1225	0.027500
1226	0.020400
1227	0.020900
1228	0.021700
1229	0.025000
1230	0.019500
1231	0.021600
1232	0.017500
1233	0.017500
1234	0.022900
1235	0.026700
1236	0.027300
1237	0.027000
1238	0.018900
1239	0.025400
1240	0.024500
1241	0.027200
1242	0.034200
1243	0.026500
1244	0.025300
1245	0.023700
1246	0.016200
1247	0.013000
1248	0.028400
1249	0.023700
1250	0.020900
1251	0.032200
1252	0.026200
1253	0.022800
1254	0.023600
1255	0.022300
1256	0.022400
1257	0.019000
1258	0.032000
1259	0.028500
1260	0.024900
1261	0.021100
1262	0.018800
1263	0.024900
1264	0.023600
1265	0.019100
1266	0.024300
1267	0.027900
1268	0.024300
1269	0.019300
1270	0.022600
1271	0.024900
1272	0.031400
1273	0.024900
1274	0.025000
1275	0.027200
1276	0.026400
1277	0.023900
1278	0.016700
1279	0.019000
1280	0.029000
1281	0.019900
1282	0.027800
1283	0.019900
1284	0.022000
1285	0.021400
1286	0.019800
1287	0.028400
1288	0.029600
1289	0.030500
1290	0.016100
1291	0.027900
1292	0.023900
1293	0.019600
1294	0.021600
1295	0.015100
1296	0.025200
1297	0.021900
1298	0.021000
1299	0.020800
1300	0.025600
1301	0.025500
1302	0.027800
1303	0.022200
1304	0.027400
1305	0.030200
1306	0.017700
1307	0.025600
1308	0.021300
1309	0.019700
1310	0.023700
1311	0.019800
1312	0.023400
1313	0.032300
1314	0.021500
1315	0.026700
1316	0.023900
1317	0.018000
1318	0.023000
1319	0.024200
1320	0.029200
1321	0.032000
1322	0.021900
1323	0.023300
1324	0.024300
1325	0.023200
1326	0.024400
1327	0.027400
1328	0.024400
1329	0.025900
1330	0.018800
1331	0.020400
1332	0.017400
1333	0.026400
1334	0.016500
1335	0.019500
1336	0.019600
1337	0.030400
1338	0.022600
1339	0.023000
1340	0.030600
1341	0.024500
1342	0.019400
1343	0.022800
1344	0.018300
1345	0.033300
1346	0.027000
1347	0.021900
1348	0.031500
1349	0.024200
1350	0.017500
1351	0.018800
1352	0.029900
1353	0.024100
1354	0.019700
1355	0.027100
1356	0.020800
1357	0.025000
1358	0.020500
1359	0.022500
1360	0.019100
1361	0.016200
1362	0.017400
1363	0.026000
1364	0.016600
1365	0.020100
1366	0.021400
1367	0.020600
1368	0.019000
1369	0.021200
1370	0.023600
1371	0.021700
1372	0.029300
1373	0.017100
1374	0.027800
1375	0.029400
1376	0.023800
1377	0.016700
1378	0.020000
1379	0.021100
1380	0.021100
1381	0.019700
1382	0.019100
1383	0.019800
1384	0.018500
1385	0.022700
1386	0.019900
1387	0.020100
1388	0.023300
1389	0.038000
1390	0.021300
1391	0.022600
1392	0.022900
1393	0.019600
1394	0.024300
1395	0.019100
1396	0.022700
1397	0.029300
1398	0.017800
1399	0.016000
1400	0.020800
1401	0.025600
1402	0.028000
1403	0.020200
1404	0.024000
1405	0.022700
1406	0.014900
1407	0.016300
1408	0.023600
1409	0.023500
1410	0.022500
1411	0.023600
1412	0.018200
1413	0.019800
1414	0.030200
1415	0.016000
1416	0.024800
1417	0.021900
1418	0.025500
1419	0.017100
1420	0.029500
1421	0.023000
1422	0.023200
1423	0.023700
1424	0.021000
1425	0.023100
1426	0.019700
1427	0.025400
1428	0.030000
1429	0.017300
1430	0.025100
1431	0.025900
1432	0.024200
1433	0.031500
1434	0.020200
1435	0.020500
1436	0.021800
1437	0.019300
1438	0.023700
1439	0.033300
1440	0.015700
1441	0.022100
1442	0.018200
1443	0.019000
1444	0.021000
1445	0.018300
1446	0.021100
1447	0.019100
1448	0.028500
1449	0.023600
1450	0.028900
1451	0.023600
1452	0.024100
1453	0.019900
1454	0.019500
1455	0.025600
1456	0.017600
1457	0.021800
1458	0.022400
1459	0.020100
1460	0.027700
1461	0.023800
1462	0.022100
1463	0.031700
1464	0.018800
1465	0.020700
1466	0.021200
1467	0.020300
1468	0.024800
1469	0.020000
1470	0.018100
1471	0.026100
1472	0.020800
1473	0.020600
1474	0.028000
1475	0.024500
1476	0.023400
1477	0.022000
1478	0.019300
1479	0.021800
1480	0.023900
1481	0.015200
1482	0.016100
1483	0.017200
1484	0.022600
1485	0.023400
1486	0.023700
1487	0.028400
1488	0.027800
1489	0.020000
1490	0.019100
1491	0.022500
1492	0.018300
1493	0.022900
1494	0.020200
1495	0.025900
1496	0.022000
1497	0.019100
1498	0.024000
1499	0.024000
1500	0.018600
1501	0.014100
1502	0.015500
1503	0.015500
1504	0.015700
1505	0.022000
1506	0.019500
1507	0.019700
1508	0.027800
1509	0.020000
1510	0.021600
1511	0.037200
1512	0.021600
1513	0.022000
1514	0.023700
1515	0.016900
1516	0.017900
1517	0.033200
1518	0.014900
1519	0.017400
1520	0.019600
1521	0.022300
1522	0.024700
1523	0.019700
1524	0.022300
1525	0.045900
1526	0.032900
1527	0.025700
1528	0.024900
1529	0.030100
1530	0.018700
1531	0.027300
1532	0.023100
1533	0.026700
1534	0.021000
1535	0.023400
1536	0.020000
1537	0.022200
1538	0.023000
1539	0.022800
1540	0.023900
1541	0.019900
1542	0.017700
1543	0.028700
1544	0.020600
1545	0.026700
1546	0.022200
1547	0.021900
1548	0.031600
1549	0.020500
1550	0.022600
1551	0.018300
1552	0.024100
1553	0.013400
1554	0.024700
1555	0.020600
1556	0.023300
1557	0.017200
1558	0.021800
1559	0.027300
1560	0.034200
1561	0.022400
1562	0.034100
1563	0.019600
1564	0.025100
1565	0.025600
1566	0.021000
1567	0.020200
1568	0.024700
1569	0.017900
1570	0.024300
1571	0.025000
1572	0.029900
1573	0.017700
1574	0.026000
1575	0.017900
1576	0.018800
1577	0.022700
1578	0.020700
1579	0.026600
1580	0.019900
1581	0.016900
1582	0.017300
1583	0.016700
1584	0.027000
1585	0.025500
1586	0.015800
1587	0.022200
1588	0.021100
1589	0.025300
1590	0.017300
1591	0.016800
1592	0.019400
1593	0.016600
1594	0.019700
1595	0.022400
1596	0.017200
1597	0.020300
1598	0.023600
1599	0.012900
1600	0.015400
1601	0.019700
1602	0.017400
1603	0.020100
1604	0.018400
1605	0.020800
1606	0.025500
1607	0.018400
1608	0.024300
1609	0.016800
1610	0.021900
1611	0.019300
1612	0.027100
1613	0.016300
1614	0.025700
1615	0.016800
1616	0.024600
1617	0.027700
1618	0.016100
1619	0.026200
1620	0.023200
1621	0.021400
1622	0.019100
1623	0.019200
1624	0.026700
1625	0.017300
1626	0.015300
1627	0.023400
1628	0.016200
1629	0.028600
1630	0.027600
1631	0.022400
1632	0.023500
1633	0.020200
1634	0.029100
1635	0.019100
1636	0.019700
1637	0.018500
1638	0.015300
1639	0.013000
1640	0.022300
1641	0.018600
1642	0.023400
1643	0.016500
1644	0.017900
1645	0.020600
1646	0.014800
1647	0.028000
1648	0.015500
1649	0.018100
1650	0.026100
1651	0.029400
1652	0.013700
1653	0.017100
1654	0.021700
1655	0.015400
1656	0.019600
1657	0.018600
1658	0.024800
1659	0.018200
1660	0.013900
1661	0.021300
1662	0.014100
1663	0.020200
1664	0.018200
1665	0.022800
1666	0.018600
1667	0.025200
1668	0.021600
1669	0.022400
1670	0.014100
1671	0.018900
1672	0.019000
1673	0.018000
1674	0.019300
1675	0.027500
1676	0.018300
1677	0.020600
1678	0.021200
1679	0.018800
1680	0.018400
1681	0.019900
1682	0.018500
1683	0.023900
1684	0.019500
1685	0.019700
1686	0.022500
1687	0.017100
1688	0.014900
1689	0.016200
1690	0.021500
1691	0.031300
1692	0.020700
1693	0.016600
1694	0.019300
1695	0.021400
1696	0.024200
1697	0.018100
1698	0.016400
1699	0.023600
1700	0.018600
1701	0.020800
1702	0.026700
1703	0.022300
1704	0.020200
1705	0.019900
1706	0.024600
1707	0.028200
1708	0.019900
1709	0.016800
1710	0.021600
1711	0.022400
1712	0.018400
1713	0.019700
1714	0.019800
1715	0.017100
1716	0.019400
1717	0.019900
1718	0.018500
1719	0.016200
1720	0.019500
1721	0.027800
1722	0.022500
1723	0.015600
1724	0.018900
1725	0.019800
1726	0.020000
1727	0.025600
1728	0.028200
1729	0.018300
1730	0.015700
1731	0.029200
1732	0.018400
1733	0.018100
1734	0.024600
1735	0.020700
1736	0.017100
1737	0.025300
1738	0.022900
1739	0.019700
1740	0.018800
1741	0.018500
1742	0.022600
1743	0.016200
1744	0.019900
1745	0.023800
1746	0.024800
1747	0.017900
1748	0.023500
1749	0.022800
1750	0.024100
1751	0.020800
1752	0.016500
1753	0.028500
1754	0.024200
1755	0.023600
1756	0.014100
1757	0.016700
1758	0.018100
1759	0.021100
1760	0.014700
1761	0.017800
1762	0.015800
1763	0.019000
1764	0.022900
1765	0.026100
1766	0.022100
1767	0.018100
1768	0.020200
1769	0.022700
1770	0.035000
1771	0.023200
1772	0.020200
1773	0.023600
1774	0.022500
1775	0.024000
1776	0.027000
1777	0.016600
1778	0.017700
1779	0.025000
1780	0.019000
1781	0.020100
1782	0.012800
1783	0.020400
1784	0.023100
1785	0.017000
1786	0.015300
1787	0.023900
1788	0.020300
1789	0.023700
1790	0.025900
1791	0.020500
1792	0.019100
1793	0.014800
1794	0.025900
1795	0.021700
1796	0.020100
1797	0.021100
1798	0.022800
1799	0.021200
1800	0.020000
1801	0.022200
1802	0.018600
1803	0.014500
1804	0.022600
1805	0.025800
1806	0.016000
1807	0.022700
1808	0.022300
1809	0.019300
1810	0.025200
1811	0.020700
1812	0.014400
1813	0.015900
1814	0.023000
1815	0.020700
1816	0.017000
1817	0.016000
1818	0.028100
1819	0.023700
1820	0.021800
1821	0.014200
1822	0.015600
1823	0.013500
1824	0.016500
1825	0.017300
1826	0.016800
1827	0.016300
1828	0.014400
1829	0.015700
1830	0.021600
1831	0.015100
1832	0.026000
1833	0.023500
1834	0.022400
1835	0.017400
1836	0.021500
1837	0.027600
1838	0.019500
1839	0.013700
1840	0.016700
1841	0.019200
1842	0.013100
1843	0.014200
1844	0.018300
1845	0.029300
1846	0.019500
1847	0.018900
1848	0.019300
1849	0.016500
1850	0.021900
1851	0.024400
1852	0.021900
1853	0.020600
1854	0.024700
1855	0.017800
1856	0.018200
1857	0.020500
1858	0.023700
1859	0.013600
1860	0.021400
1861	0.021700
1862	0.022400
1863	0.022700
1864	0.022100
1865	0.028400
1866	0.017800
1867	0.020100
1868	0.024400
1869	0.019600
1870	0.021400
1871	0.017900
1872	0.013500
1873	0.020300
1874	0.027700
